marca,modelo,preco,quilometragem,ano,informacoes,motor
Chevrolet,Montana,49900.0,32550.0,2019,Montana Montana Ls 1.4 Econoflex 8v 2p,1.4
Chevrolet,Montana,67999.0,0.0,2021,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,33900.0,120000.0,2012,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,34900.0,78000.0,2013,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,42900.0,65000.0,2018,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,66900.0,13000.0,2020,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,44900.0,98000.0,2017,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,31990.0,107240.0,2014,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,25900.0,118000.0,2007,Montana 1.8 Sport Flex Power 2p,1.8
Chevrolet,Montana,38490.0,104269.0,2017,Montana Montana Ls 1.4 Econoflex 8v 2p,1.4
Chevrolet,Montana,40900.0,91000.0,2017,Montana Montana Ls1,
Chevrolet,Montana,26800.0,210000.0,2010,Montana 1.4 Combo Econoflex 4p,1.4
Chevrolet,Montana,34900.0,260000.0,2015,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,49900.0,61000.0,2019,Montana Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,52900.0,43954.0,2018,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,45900.0,35800.0,2018,Montana Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,40900.0,76500.0,2015,Montana Montana Sport 1.4 Econoflex 8v 2p,1.4
Chevrolet,Montana,37990.0,113000.0,2013,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,45900.0,160000.0,2019,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,47900.0,0.0,2017,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,35900.0,172407.0,2015,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,43900.0,84200.0,2017,Montana Montana Ls 1.4 Econoflex 8v 2p,1.4
Chevrolet,Montana,25790.0,185000.0,2010,Montana Montana Conquest 1.4 8v 2p,1.4
Chevrolet,Montana,37900.0,40000.0,2013,Montana Montana Ls 1.4 Econoflex 8v 2p,1.4
Chevrolet,Montana,43990.0,107100.0,2018,Montana Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual 2018,1.4
Chevrolet,Montana,47900.0,59900.0,2019,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual 2019/2019,1.4
Chevrolet,Montana,38980.0,98000.0,2013,Montana 1.4 Mpfi Sport Cs 8v Flex 2p Manual 2012/2013,1.4
Chevrolet,Montana,32899.0,197016.0,2014,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,52890.0,30140.0,2020,Montana Ls 1.4 Flex 8v Impecável!,1.4
Chevrolet,Montana,42890.0,72600.0,2018,Montana Montana Ls 1.4 Econoflex 8v 2p,1.4
Chevrolet,Montana,56880.0,25082.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,49530.0,64615.0,2019,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,58330.0,46611.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,58160.0,17621.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,60740.0,31955.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,56980.0,54021.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,59460.0,36864.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,54810.0,70054.0,2020,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,50220.0,49390.0,2019,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,35900.0,131000.0,2015,Montana Ls 1.4 Mpfi 8v Econo.flex,1.4
Chevrolet,Montana,53950.0,40060.0,2020,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,66890.0,0.0,2021,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,35890.0,999999.0,2015,Montana Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,37890.0,110000.0,2015,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,21900.0,308362.0,2005,Montana 1.8 Mpfi Off-road Cs 8v Flex 2p Manual,1.8
Chevrolet,Montana,50480.0,46214.0,2019,Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,34890.0,135000.0,2013,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,63500.0,0.0,2020,Montana Ls,
Chevrolet,Montana,66990.0,0.0,2021,Montana Ls,
Chevrolet,Montana,30900.0,140000.0,2015,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,33990.0,136000.0,2012,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,40800.0,128256.0,2017,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,47900.0,44000.0,2018,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,65600.0,21000.0,2020,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,47900.0,85000.0,2019,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,31990.0,94000.0,2014,Montana Chevrolet Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,39900.0,115000.0,2015,Montana Furgao Combo,
Chevrolet,Montana,31900.0,139000.0,2011,Montana Montana Ls 1.4 (flex),1.4
Chevrolet,Montana,54990.0,56010.0,2020,Montana Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,67900.0,0.0,2021,Montana Ls Completo 1.4,1.4
Chevrolet,Montana,23900.0,180000.0,2004,Montana 1.8 Sport Flex Power 2p,1.8
Volkswagen,Montana,36900.0,0.0,2008,Saveiro 1.8 Supersurf Total Flex 2p,1.8
Chevrolet,Montana,27900.0,166200.0,2012,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,21900.0,123000.0,2009,Montana 1.4 Conquest Econoflex 2p,1.4
Volkswagen,Montana,37900.0,150000.0,2010,Saveiro 1.6 Surf Total Flex 2p,1.6
Chevrolet,Montana,40500.0,42710.0,2016,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,39900.0,89000.0,2015,Montana Combo Furgao,
Chevrolet,Montana,30900.0,80000.0,2013,Montana 1.4 Ls Econoflex 2p,1.4
Chevrolet,Montana,43900.0,91457.0,2015,Montana Montana Sport 1.4 (flex),1.4
Chevrolet,Montana,52990.0,67000.0,2019,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,29900.0,1.0,2010,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,21000.0,226000.0,2004,Montana 1.8 Flex Power 2p,1.8
Chevrolet,Montana,32900.0,151000.0,2012,Montana Montana Sport 1.4 (flex),1.4
Chevrolet,Montana,39900.0,56616.0,2017,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual 2017,1.4
Chevrolet,Montana,73900.0,110.0,2021,Montana Montana Ls2,
Chevrolet,Montana,73900.0,111.0,2021,Montana Montana Ls2,
Fiat,Montana,80000.0,100.0,2021,Fiorino 1.4 Endurance Flex 4p,1.4
Fiat,Montana,16900.0,89000.0,2006,Palio Adventure 1.8 Flex 5p,1.8
Chevrolet,Montana,23900.0,290000.0,2010,Montana 1.4 Conquest Econoflex 2p,1.4
Chevrolet,Montana,32900.0,158000.0,2014,Montana Chevrolet Montana 1.4 Flex Ls,1.4
Chevrolet,Montana,23800.0,185000.0,2008,Montana 1.4 Conquest Econoflex 2p,1.4
Chevrolet,Montana,46890.0,43000.0,2019,Montana Ls,
Chevrolet,Montana,39000.0,98465.0,2014,Montana 1.4 Sport Econoflex 2p,1.4
Chevrolet,Montana,78900.0,0.0,2021,Montana Montana Ls 1.4 Mpfi 8v Econo.flex Mec.,1.4
Chevrolet,Montana,36900.0,124092.0,2017,Montana Montana Ls2,
Chevrolet,Montana,22900.0,82000.0,2006,Montana Fiorino Bau Fire 1.3 Gasolina,1.3
Chevrolet,Montana,48880.0,48500.0,2018,Montana Chevrolet Montana 1.4 Flex Ls,1.4
Chevrolet,Montana,24990.0,111.0,2009,Montana Montana Conquest,
Chevrolet,Montana,48978.0,39336.0,2019,Montana 1.4 Mpfi Ls Cs 8v Flex 2p Manual,1.4
Chevrolet,Montana,54890.0,43900.0,2020,Montana Chevrolet Montana 1.4 Flex Ls,1.4
Chevrolet,Montana,60790.0,0.0,2021,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,60790.0,0.0,2021,Montana 1.4 Mpfi Ls Cs 8v,1.4
Chevrolet,Montana,43990.0,133663.0,2015,Montana Sport 1.4 (flex),1.4
Chevrolet,Onix,42990.0,70000.0,2017,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,32990.0,113000.0,2013,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,52899.0,44000.0,2020,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,71990.0,0.0,2020,Onix Onix Hatch Premier 1.0 12v Tb Flex 5p Aut.,1.0
Chevrolet,Onix,64870.0,0.0,2021,Onix 1.0 Lt Turbo 5p,1.0
Chevrolet,Onix,59870.0,0.0,2020,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,59990.0,0.0,2020,Onix Onix Hatch Lt 1.0 12v Tb Flex 5p Mec.,1.0
Chevrolet,Onix,63990.0,0.0,2020,Onix Onix Hatch Ltz 1.0 12v Tb Flex 5p Mec.,1.0
Chevrolet,Onix,52990.0,0.0,2020,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,44900.0,38000.0,2019,Onix 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Onix,38890.0,137867.0,2014,Onix 1.4 Mpfi Ltz 8v Flex 4p Automatico,1.4
Chevrolet,Onix,47970.0,29000.0,2019,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,78900.0,1.0,2021,Onix Onix 1.0 Turbo Flex Ltz Automatico,1.0
Chevrolet,Onix,42900.0,70000.0,2019,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,49990.0,0.0,2021,Onix Chevrolet Onix Plus 1.0 Lt Turbo (flex),1.0
Chevrolet,Onix,40490.0,0.0,2020,Onix Chevrolet Onix Lt 1.0 (flex),1.0
Chevrolet,Onix,44900.0,36000.0,2019,Onix 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Onix,69000.0,9000.0,2020,Onix 1.0 Turbo Plus Ltz,1.0
Chevrolet,Onix,60990.0,14980.0,2019,Onix 1.4 Mpfi Activ 8v Flex 4p Manual,1.4
Chevrolet,Onix,36990.0,98000.0,2015,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,36890.0,55000.0,2014,Onix 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Onix,44990.0,48000.0,2017,Onix Onix 1.4 Lt Spe/4,1.4
Chevrolet,Onix,47870.0,21000.0,2020,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,44990.0,38954.0,2020,Onix Chevrolet Onix 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Onix,44950.0,25000.0,2019,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,59900.0,41000.0,2019,Onix 1.4 Mpfi Ltz 8v Flex 4p Automático,1.4
Chevrolet,Onix,39870.0,59000.0,2018,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,44990.0,37000.0,2019,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,45900.0,39000.0,2019,Onix 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Onix,45900.0,36297.0,2019,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,37900.0,75000.0,2015,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,56720.0,0.0,2021,Onix 1.0 Turbo Lt,1.0
Chevrolet,Onix,45900.0,50000.0,2016,Onix 1.4 Ltz 5p,1.4
Chevrolet,Onix,39900.0,132000.0,2018,Onix 1.0 Mpfi Lt 8v,1.0
Chevrolet,Onix,29900.0,98000.0,2013,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,52900.0,73608.0,2018,Onix 1.4 Ltz Aut. 5p,1.4
Chevrolet,Onix,49999.0,35000.0,2020,Onix 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Onix,36999.0,78227.0,2018,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,68000.0,64000.0,2020,Onix Ônix Ltz 1.0 12v Sedan Turbo Manual,1.0
Chevrolet,Onix,34000.0,129000.0,2014,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,41900.0,52000.0,2019,Onix 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Onix,38800.0,60000.0,2019,Onix 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Onix,38900.0,28315.0,2016,Onix 1.0 Ls 5p,1.0
Chevrolet,Onix,72870.0,0.0,2020,Onix 1.0 Lt Turbo Aut. 5p,1.0
Chevrolet,Onix,36790.0,130000.0,2017,Onix Onix 1.0 Lt Spe/4,1.0
Chevrolet,Onix,47000.0,78600.0,2016,Onix 1.4 Ltz Aut. 5p,1.4
Chevrolet,Onix,72990.0,0.0,2020,Onix Onix Plus Lt 1.0 Turbo,1.0
Chevrolet,Onix,35990.0,58800.0,2015,Onix 1.0 Ls 5p,1.0
Chevrolet,Onix,95990.0,84000.0,2013,Onix 1.4 Ltz 5p,1.4
Chevrolet,Onix,38890.0,84000.0,2014,Onix 1.0 Lollapalooza 5p,1.0
Chevrolet,Onix,35890.0,0.0,2020,Onix Onix Hatch Lt 1.0 12v Tb Flex 5p Mec.,1.0
Chevrolet,Onix,59990.0,0.0,2020,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,52990.0,29000.0,2019,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,47970.0,25000.0,2019,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,44950.0,75000.0,2015,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,37900.0,0.0,2021,Onix 1.0 Turbo Lt,1.0
Chevrolet,Onix,56720.0,98000.0,2013,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,29900.0,78227.0,2018,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,36999.0,129000.0,2014,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,34000.0,130000.0,2017,Onix Onix 1.0 Lt Spe/4,1.0
Chevrolet,Onix,36790.0,10028.0,2020,Onix 1.0 Lt Turbo Aut. 5p,1.0
Chevrolet,Onix,69949.0,0.0,2020,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,59890.0,97000.0,2015,Onix 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Onix,32900.0,101000.0,2018,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,42990.0,0.0,2021,Onix 1.0 Lt Turbo 5p,1.0
Chevrolet,Onix,69900.0,82000.0,2017,Onix 1.0 Joy 5p,1.0
Chevrolet,Onix,36900.0,40000.0,2016,Onix 1.4 Ltz Aut. 5p,1.4
Chevrolet,Onix,48500.0,55741.0,2015,Onix 1.4 Ltz 5p,1.4
Chevrolet,Onix,42900.0,63172.0,2017,Onix Chevrolet Onix 1.4 Lt Spe/4,1.4
Chevrolet,Onix,47990.0,96000.0,2016,Onix 1.0 Ls 5p,1.0
Chevrolet,Onix,38990.0,29000.0,2019,Onix 1.4 Activ Aut. 5p,1.4
Chevrolet,Onix,65890.0,0.0,2021,Onix Plus 1.0 Lt 4p,1.0
Chevrolet,Onix,75900.0,78000.0,2013,Onix 1.4 Lt 5p,1.4
Chevrolet,Onix,34500.0,4350.0,2021,Onix 1.0 Premier Ii Turbo Aut. 5p,1.0
Chevrolet,Onix,77000.0,75000.0,2016,Onix 1.4 Lt 5p,1.4
Chevrolet,Onix,42900.0,65000.0,2016,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,37900.0,111000.0,2015,Onix 1.4 Ltz Aut. 5p,1.4
Chevrolet,Onix,43900.0,0.0,2021,Onix 1.0 Turbo Flex Lt Automático,1.0
Chevrolet,Onix,74990.0,81000.0,2014,Onix 1.4 Lt 5p,1.4
Chevrolet,Onix,38900.0,54000.0,2019,Onix 1.4 Ltz Aut. 5p,1.4
Chevrolet,Onix,56990.0,16000.0,2020,Onix 1.0 Ltz Turbo 5p,1.0
Chevrolet,Onix,69900.0,0.0,2021,Onix Plus 1.0 Ltz Turbo 4p,1.0
Chevrolet,Onix,79800.0,23708.0,2019,Onix 1.4 Mpfi Activ 8v Flex 4p Manual,1.4
Chevrolet,Onix,61900.0,37000.0,2019,Onix 1.4 Lt 5p,1.4
Chevrolet,Onix,50490.0,101321.0,2018,Onix 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Onix,38900.0,1.0,2020,Onix 1.0 Ltz Turbo Aut. 5p,1.0
Chevrolet,Onix,87000.0,42000.0,2020,Onix 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Onix,46900.0,47000.0,2020,Onix Plus 1.0 Lt Turbo 4p,1.0
Chevrolet,Onix,64800.0,99800.0,2016,Onix 1.4 Mpfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Onix,40000.0,0.0,2020,Sedan Chevrolet Onix Plus 1.0 Premier Turbo Flex (aut),1.0
Chevrolet,Onix,58900.0,26500.0,2018,Onix 1.4 Ltz Aut. 5p,1.4
Chevrolet,Onix,53500.0,45000.0,2017,Onix 1.4 Lt Aut. 5p,1.4
Chevrolet,Onix,50990.0,0.0,2021,Onix 1.0 Ltz Turbo 5p,1.0
Chevrolet,Onix,77900.0,0.0,2021,Onix 1.0 Lt 5p,1.0
Chevrolet,Onix,67900.0,20000.0,2020,Onix 1.0 Turbo Flex Premier Automático,1.0
Chevrolet,Onix,73900.0,46000.0,2019,Onix 1.4 Mpfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Prisma,15990.0,120000.0,2008,Prisma 1.4 Joy Econoflex 4p,1.4
Chevrolet,Prisma,51990.0,65000.0,2018,Prisma 1.4 Mpfi Lt 8v Flex 4p Automático,1.4
Chevrolet,Prisma,36999.0,60000.0,2014,Prisma 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Prisma,40900.0,58000.0,2015,Prisma 1.4 Mpfi Lt 8v,1.4
Chevrolet,Prisma,46900.0,20000.0,2019,Prisma 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Prisma,41000.0,41000.0,2017,Prisma 1.0 Joy 4p,1.0
Chevrolet,Prisma,36900.0,128000.0,2014,Prisma 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Prisma,53900.0,42000.0,2017,Prisma Prisma 1.4 Ltz Spe/4 (aut),1.4
Chevrolet,Prisma,16900.0,162000.0,2010,Prisma 1.0 Joy Flexpower 4p,1.0
Chevrolet,Prisma,36990.0,87800.0,2015,Prisma 1.0 Lt 4p,1.0
Chevrolet,Prisma,54900.0,45960.0,2018,Prisma 1.4 Ltz 4p,1.4
Chevrolet,Prisma,56899.0,34000.0,2019,Prisma 1.4 Lt 4p,1.4
Chevrolet,Prisma,59980.0,23355.0,2019,Prisma 1.4 Lt Aut. 4p,1.4
Chevrolet,Prisma,34700.0,92950.0,2013,Prisma 1.0 Lt 4p,1.0
Chevrolet,Prisma,38320.0,0.0,2015,Prisma 1.4 Mpfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Prisma,39800.0,1.0,2016,Prisma 1.0 Lt 4p,1.0
Chevrolet,Prisma,44690.0,154055.0,2018,Prisma Prisma Sed. Lt 1.4 8v Flexpower 4p,1.4
Chevrolet,Prisma,59900.0,26000.0,2019,Prisma Prisma 1.4 Mpfi Advantage 8v Flex 4p Automático,1.4
Chevrolet,Prisma,41799.0,69000.0,2018,Prisma Prisma Sed. Joy/ Ls 1.0 8v Flexpower 4p,1.0
Chevrolet,Prisma,24990.0,360.0,2012,Prisma 1.4 Lt Econoflex 4p,1.4
Chevrolet,Prisma,19490.0,141000.0,2007,Prisma Prisma 1.4 Mpfi Maxx 8v Flex 4p Manual,1.4
Chevrolet,Prisma,48900.0,41000.0,2015,Prisma 1.4 Ltz Aut. 4p,1.4
Chevrolet,Prisma,24700.0,133400.0,2011,Prisma 1.4 Mpfi Maxx 8v Flex 4p Manual,1.4
Chevrolet,Prisma,43987.0,114000.0,2016,Prisma 1.4 Mpfi Lt 8v,1.4
Chevrolet,Prisma,21900.0,89000.0,2010,Prisma 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Prisma,35990.0,130000.0,2013,Prisma 1.4 Mpfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Prisma,19987.0,125000.0,2007,Prisma 1.4 Mpfi Joy 8v,1.4
Chevrolet,Prisma,35999.0,114500.0,2014,Prisma 1.4 Ltz Aut. 4p,1.4
Chevrolet,Prisma,43990.0,105997.0,2015,Prisma 1.4 Mpfi Lt 8v,1.4
Chevrolet,Prisma,62889.0,74000.0,2019,Prisma 1.4 Mpfi Ltz 8v,1.4
Chevrolet,Prisma,22900.0,106000.0,2010,Prisma 1.0 Maxx Flexpower 4p,1.0
Chevrolet,Prisma,19900.0,139.0,2010,Prisma 1.4 Mpfi Joy 8v,1.4
Chevrolet,Prisma,41900.0,53450.0,2014,Prisma 1.4 Ltz 4p,1.4
Chevrolet,Prisma,18900.0,53448.0,2009,Prisma Prisma Joy 1.4 (flex),1.4
Chevrolet,Prisma,19990.0,159000.0,2012,Prisma 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Prisma,20900.0,62000.0,2009,Prisma 1.4 Maxx Econoflex 4p 95 Hp,1.4
Chevrolet,Prisma,43900.0,98000.0,2016,Prisma Prisma 1.4mt Lt,
Chevrolet,Prisma,63900.0,31000.0,2019,Prisma 1.4 Ltz Aut. 4p,1.4
Chevrolet,Prisma,21990.0,114201.0,2009,Prisma 1.4 Maxx Econoflex 4p 89 Hp,1.4
Chevrolet,Prisma,39990.0,73000.0,2014,Prisma 1.4 Mpfi Lt 8v,1.4
Chevrolet,Prisma,45900.0,100000.0,2016,Prisma 1.4 Ltz 4p,1.4
Chevrolet,Prisma,18890.0,168000.0,2008,Prisma 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Prisma,53990.0,66135.0,2017,Prisma 1.4 Lt 4p,1.4
Chevrolet,Prisma,53900.0,47000.0,2017,Prisma 1.4 Lt Aut. 4p,1.4
Chevrolet,Prisma,41990.0,45929.0,2017,Onix 1.0 Joy 5p,1.0
Chevrolet,Prisma,50700.0,86000.0,2017,Prisma 1.4 Mpfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Prisma,59900.0,35000.0,2018,Prisma 1.4 Ltz Aut. 4p,1.4
Chevrolet,Prisma,35900.0,218000.0,2013,Prisma 1.4 Lt 4p,1.4
Chevrolet,Prisma,46900.0,36000.0,2019,Prisma 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Prisma,21900.0,89000.0,2010,Prisma 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Prisma,50990.0,34417.0,2018,Prisma 1.4 Lt 4p,1.4
Chevrolet,Prisma,21890.0,94000.0,2011,Prisma 1.4 Mpfi Maxx 8v Flex 4p Manual,1.4
Chevrolet,Prisma,35990.0,130000.0,2013,Prisma 1.4 Mpfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Prisma,16500.0,113419.0,2008,Prisma 1.4 Joy Econoflex 4p,1.4
Chevrolet,Prisma,48900.0,33263.0,2019,Prisma 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Prisma,48900.0,40000.0,2019,Prisma 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Prisma,56987.0,41000.0,2019,Prisma 1.4 Mpfi Lt 8v,1.4
Chevrolet,Prisma,19987.0,125000.0,2007,Prisma 1.4 Mpfi Joy 8v,1.4
Chevrolet,Prisma,36900.0,160000.0,2015,Prisma 1.0 Lt 4p,1.0
Chevrolet,Prisma,39900.0,101000.0,2018,Prisma 1.0 Joy 4p,1.0
Chevrolet,Prisma,45500.0,1.0,2019,Prisma Prisma 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Prisma,56000.0,70413.0,2017,Prisma Prisma Ltz 1.4 Aut.,1.4
Chevrolet,Prisma,42890.0,46280.0,2019,Prisma Prisma Joy 1.0 8v 4p,1.0
Chevrolet,Prisma,35999.0,114500.0,2014,Prisma 1.4 Ltz Aut. 4p,1.4
Chevrolet,Prisma,35900.0,114000.0,2014,Prisma 1.4 Ltz Aut. 4p,1.4
Chevrolet,Prisma,22899.0,166000.0,2011,Prisma 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Prisma,43900.0,134566.0,2018,Prisma Prisma 1.0 Joy Spe/4,1.0
Chevrolet,Prisma,43990.0,105997.0,2015,Prisma 1.4 Mpfi Lt 8v,1.4
Chevrolet,Prisma,44900.0,35920.0,2017,Prisma Prisma Joy 1.0 8v 4p,1.0
Chevrolet,Prisma,46990.0,55190.0,2019,Prisma Chevrolet Prisma 1.0 Mpfi Joy 8v Flex 4p Manual,1.0
Chevrolet,Prisma,46989.0,25000.0,2019,Prisma 1.0 Mpfi Joy 8v,1.0
Chevrolet,Prisma,37900.0,45465.0,2015,Prisma 1.0 Lt 4p,1.0
Chevrolet,Prisma,62889.0,74000.0,2019,Prisma 1.4 Mpfi Ltz 8v,1.4
Chevrolet,Prisma,49916.0,42500.0,2018,Prisma 1.4 Lt 4p,1.4
Chevrolet,Prisma,22900.0,106000.0,2010,Prisma 1.0 Maxx Flexpower 4p,1.0
Chevrolet,Prisma,20900.0,137600.0,2011,Prisma 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Prisma,39990.0,107536.0,2015,Prisma 1.0 Mpfi Lt 8v,1.0
Chevrolet,Prisma,19900.0,139.0,2010,Prisma 1.4 Mpfi Joy 8v,1.4
Chevrolet,Prisma,19200.0,113000.0,2010,Prisma 1.0 Maxx Flexpower 4p,1.0
Chevrolet,Prisma,24000.0,135000.0,2012,Prisma 1.4 Lt Econoflex 4p,1.4
Chevrolet,Prisma,41900.0,53450.0,2014,Prisma 1.4 Ltz 4p,1.4
Chevrolet,Prisma,18900.0,53448.0,2009,Prisma Prisma Joy 1.4 (flex),1.4
Chevrolet,Prisma,19990.0,159000.0,2012,Prisma 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Prisma,18999.0,127000.0,2007,Prisma 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Prisma,42990.0,64800.0,2015,Prisma 1.4 Ltz 4p,1.4
Chevrolet,Prisma,63900.0,3300.0,2019,Prisma 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Prisma,39900.0,72000.0,2015,Prisma 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Prisma,25999.0,43500.0,2012,Prisma 1.4 Lt Econoflex 4p,1.4
Chevrolet,Prisma,20900.0,62000.0,2009,Prisma 1.4 Maxx Econoflex 4p 95 Hp,1.4
Chevrolet,Prisma,43900.0,98000.0,2016,Prisma Prisma 1.4mt Lt,
